Place ID;Place Name;Review ID;Author;Rating;Text;Review Length;Word Count;Time;Date;Response
ChIJMWNNLY1DzpQRlP_1O-SPDDw;PET SHOP REINA PETS;Andrey Pereira_1707351030;Andrey Pereira;5;"Preços incríveis e grande variedade de produtos.

Atendentes muito bacanas também! Se você precisa de um lugar pra comprar areia e sachê para seus gatos, esse lugar é aqui";171;29;1707351030;2024-02-07 21:10:30;pt
ChIJa-7J3KFDzpQRTh6Z14yjMkw;Boutique Pet & Spa | Banho e Tosa;Aline Paquita_1728693003;Aline Paquita;5;Muito profissional... paciente... cuidadoso.. lugar muito limpo e confortável com equipamentos de alta qualidade. Levei 6 spitz alemao e ele conseguiu entregar todos muito cheirosos e felizes.;192;27;1728693003;2024-10-11 21:30:03;pt
ChIJa-7J3KFDzpQRTh6Z14yjMkw;Boutique Pet & Spa | Banho e Tosa;Matheus Csapo Gava_1724432602;Matheus Csapo Gava;5;Trabalho excepcional! São especialistas em competições para tosa de Spitz. Super atenciosos e só trabalham com produtos de primeira linha.;138;20;1724432602;2024-08-23 14:03:22;pt
ChIJa-7J3KFDzpQRTh6Z14yjMkw;Boutique Pet & Spa | Banho e Tosa;Vanessa Lazaro Vasconcellos Da Silva_1729028814;Vanessa Lazaro Vasconcellos Da Silva;5;Ao chegar no ambiente, nota-se que o lugar é acolhedor e muito bonito. Fui recepcionada por três cachorrinhos lindos e muito carinhosos, fui muito bem atendida e meu pet saiu de lá com um cheirinho magnífico e super bem tratado. Obrigada.;238;41;1729028814;2024-10-15 18:46:54;pt
ChIJa-7J3KFDzpQRTh6Z14yjMkw;Boutique Pet & Spa | Banho e Tosa;Adrielli Mariana_1727549141;Adrielli Mariana;5;Primeiro banho do meu bebezinho! Amei o resultado e o atendimento nota 10! Ganhou uma cliente fiel 🫶🏽;101;18;1727549141;2024-09-28 15:45:41;pt
ChIJa-7J3KFDzpQRTh6Z14yjMkw;Boutique Pet & Spa | Banho e Tosa;Denise Margato_1738774554;Denise Margato;5;Em um ambiente acolhedor onde o nosso pet fica a vontade, um atendimento personalizado pelo Jonathan, um profissional super competente e um groomer  premiado! Minha Manu saiu de lá uma verdadeira princesa! Obrigada! 🤩🤩🤩🤩🤩;221;34;1738774554;2025-02-05 13:55:54;pt
ChIJHem9NYtCzpQRYtKQugW208w;Patinhas Mágicas;Márcia Tumonis_1704292837;Márcia Tumonis;5;Excelente. Todos os problemas com o pet são detalhados para que não tenhamos duvidas. Atendimento perfeito e muito carinhoso, recomendo muito.;142;21;1704292837;2024-01-03 11:40:37;pt
ChIJHem9NYtCzpQRYtKQugW208w;Patinhas Mágicas;malupekim_1550581654;malupekim;5;Castrei meu cão nessa clínica com a vet Marcela,  profissionais competentes e atenciosos. Ambiente limpo e organizado. Recomendo!;129;18;1550581654;2019-02-19 10:07:34;pt
ChIJHem9NYtCzpQRYtKQugW208w;Patinhas Mágicas;Adriana Vicente_1546621592;Adriana Vicente;5;Excelente atendimento, tenho 3 cãezinhos, já levei diversas vezes para banho e tosa.;84;13;1546621592;2019-01-04 15:06:32;pt
ChIJHem9NYtCzpQRYtKQugW208w;Patinhas Mágicas;kostekelaine_1660918804;kostekelaine;5;Veterinária super atenciosa, sempre levo meus pets lá para consulta;67;10;1660918804;2022-08-19 11:20:04;pt
ChIJHem9NYtCzpQRYtKQugW208w;Patinhas Mágicas;Canal da Japa_1567074317;Canal da Japa;5;Ótimo lugar,  ótimo atendimento, se duvidar fala comigo,  trabalho ai.  Hahahaha;80;11;1567074317;2019-08-29 07:25:17;pt
ChIJcQVY6tRDzpQRrpcH31YarN8;Bellas Patas Pet Shop;Juliana Ramos de Castro_1718490584;Juliana Ramos de Castro;5;Conheço a Isa e o pessoal do bellas patas há muitos anos. Super cuidadosa com os doguinhos, já deixei meu neném em hotelzinho com ela, e o Benji adora a Geovanna e a Isa, além da Dra. Chaula, que tem um amor aos bichinhos que é lindo de ver! ❤️;244;50;1718490584;2024-06-15 19:29:44;pt
ChIJcQVY6tRDzpQRrpcH31YarN8;Bellas Patas Pet Shop;Sandra Duarte_1665855551;Sandra Duarte;5;Muito atenciosos e cuidadosos com os doguinhos. Levei para o banho e a tosa. Ficaram lindinhos, mas o difícil é tirar as fotos rs;129;24;1665855551;2022-10-15 14:39:11;pt
ChIJcQVY6tRDzpQRrpcH31YarN8;Bellas Patas Pet Shop;Psicologia NeoLeader_1636212510;Psicologia NeoLeader;5;São sempre muito atenciosos com os pets e os serviços de alta qualidade são diferenciais que vale a pena conhecer;113;20;1636212510;2021-11-06 12:28:30;pt
ChIJcQVY6tRDzpQRrpcH31YarN8;Bellas Patas Pet Shop;Talita Matos_1636345975;Talita Matos;5;Ótimo atendimento! Agradeço em especial a colaboradora Geovana, muito atenciosa e sempre muito sorridente!;106;14;1636345975;2021-11-08 01:32:55;pt
ChIJcQVY6tRDzpQRrpcH31YarN8;Bellas Patas Pet Shop;Márcia Pacheco_1643805498;Márcia Pacheco;5;São todos muito atenciosos e dedicados! Recomendo!;50;7;1643805498;2022-02-02 09:38:18;pt
ChIJ6dOi6r1DzpQRRnfBqQTQtf8;Reino do Focinho;Caio Cesar Leal_1723558855;Caio Cesar Leal;5;"O reino do focinho é melhor petshop do mundo, eles tratam os animais como se fossem deles, com amor, carinho e todo o cuidado que o seu animalzinho merece. Meu cachorro fica todos os dias na creche e durante minha ausência no hotelzinho, recebo fotos, atualizações a todo momento.

Hoje poder estar fora e saber que o meu cachorro esta sendo cuidado com muito amor, não tem preço.

Se você procura um petshop de confiança, esse é o lugar!";438;79;1723558855;2024-08-13 11:20:55;pt
ChIJ6dOi6r1DzpQRRnfBqQTQtf8;Reino do Focinho;Anna Clara Silva_1652819295;Anna Clara Silva;5;Esse lugar transborda amor, que trabalho maravilhoso!! Ambiante super aconchegante e confortável, sem contar toda atenção que elas recebem. Amooooo o fato de poder escolher os acessórios que elas vão utilizar. Só tenho que agradecer todo cuidado e carinho pelas minhas babys 🥰❤🙏;278;43;1652819295;2022-05-17 17:28:15;pt
ChIJ6dOi6r1DzpQRRnfBqQTQtf8;Reino do Focinho;Bruno Natulini_1722701741;Bruno Natulini;1;Tivemos algumas experiencias boas sim no local, porém nas ultimas ouvimos só reclamações, falando que o cachorro morde, que é agitado, sendo que tinha inumeros cachorros latindo dentro do local. Inclusive foi pedido para não levar mais ao sabados pois é necessário 2 pessoas fazer (o que achamos uma falta de respeito), e pra levar o cachorro escovado porque eles nao podem tirar os nós. Se estou levando em um pet, é justamente para ter bons cuidados. Infelizmente não é o que esperamos.;488;83;1722701741;2024-08-03 13:15:41;pt
ChIJ6dOi6r1DzpQRRnfBqQTQtf8;Reino do Focinho;julia juste machado_1712972183;julia juste machado;5;"Lugar e equipe maravilhosa! Minha cachorrinha ama esse lugar, são verdadeiramente preocupados com os cachorros e tratam todos com amor, confio de olhos fechados e indico para todo mundo que eu conheço. É um ambiente tranquilo e são super organizados.
Além disso, minha irmã que adotou um cachorro com trauma de água eles tiverem todo carinho e paciência na hora do banho. Foram extremamente pacientes, carinhosos e respeitosos com ele! Agora, depois de alguns banhos, ele já está super acostumado, ajudaram ele a superar esse trauma com todo amor do mundo.
Não levo mais os cachorrinhos aqui tem casa em outro lugar, só no Reino!";629;105;1712972183;2024-04-12 22:36:23;pt
ChIJ6dOi6r1DzpQRRnfBqQTQtf8;Reino do Focinho;Leonardo Sartori_1693561616;Leonardo Sartori;5;"O melhor pet shop do ABC!
E falo isso com toda a certeza, já conheci vários petshops na cidade e nenhum tem a qualidade que o Reino do Focinho tem.

Os pontos positivos começam desde a equipe que nos trata com muito carinho e simpatia, além de demonstrarem muito amor, carinho e paciência com nossos 3 cães!

O espaço de banho e tosa é muito lindo, é extremamente agradável e limpo!
Os banhos duram vários dias, nossos cães ficam cheirosos por muito tempo, e as tosas tem uma qualidade ótima, ficam sempre do jeitinho que pedimos!";530;96;1693561616;2023-09-01 06:46:56;pt
ChIJh9aVBu9CzpQRVJIo9q9vV1E;Lapavet - Centro de Diagnóstico Veterinário;Renata Melice_1739405723;Renata Melice;5;"Queria registrar meu elogio e agradecimento a todos vcs.
Já sou cliente ""antiga"", levo as meninas faz um tempo e como Veterinária tb sempre indico vcs, pelo atendimento, pela qualidade dos exames, pela atenção de todos etc.
Mas parece que no dia a dia a gente, apesar de reconhecer tudo isso, alem de não registrar elogios, tb nao se apega a detalhes.
Estou no último trimestre da gestação, o que me gera limitações físicas que não tenho normalmente e tanto semana passada só com a Bella, qto hoje com ela e a Amora, vcs foram incríveis.
Esqueci de agendar exame de imagem da Amora e vcs encaixaram. Me ajudaram a todo momento e como sempre, foram carinhosos, simpáticos, gentis, atenciosos e cuidadosos.
Esse gesto de atenção em fazer o encaixe permitiu que eu realizasse todos os exames delas sem precisar voltar mais uma vez (que eu jamais me importaria, afinal foi erro meu), mas facilitou TANTO pra mim.
De verdade.
Eu gosto muito da Lapavet pois sempre fomos muito bem atendidas, mas só qdo estamos mais limitados que percebemos como alguns detalhes fazem toda a diferença, né.
Infelizmente deveríamos prestar mais atenção nessas coisas no dia a dia.

O Mateus, da recepção sempre muito gentil, educado, ágil e querido. Um agradecimento especial a ele.

Enfim. É um elogio A TODOS. Pois já fizemos muitos exames e em todas às vezes foi muito bom. Hoje, particularmente, decidi que era hora de registrar.

Muito obrigada a todos";1433;245;1739405723;2025-02-12 21:15:23;pt
ChIJh9aVBu9CzpQRVJIo9q9vV1E;Lapavet - Centro de Diagnóstico Veterinário;Carmem Bizinoto_1720710564;Carmem Bizinoto;5;""" Me apaixonei por esse laboratório LAPAVET...muito carinho, atenção,  ótimo aten dimento, organizados,  limpos, gentis,  super rápidos ,todos exames que precisamos pra nossos filhotes estão aqui na LAPAVET....cafezinho pra nós e muito mimo pra nossos bichinhos.....gente e muito clean.....super indico.....TOP 1000!!!!!!!!!""
Nossa bb passara sempre nesse local.....ameeeeiiiiiiiiii..........";392;47;1720710564;2024-07-11 12:09:24;pt
ChIJh9aVBu9CzpQRVJIo9q9vV1E;Lapavet - Centro de Diagnóstico Veterinário;alisson junior_1734011104;alisson junior;1;Estava trabalhando e fui pedir por WhatsApp o orçamento de um eletro, um eco e uma bateria de exames de sangue. Atendente Juliana me passou todos os valores de forma separada. Pedi para que mandasse o valor total, algo tão simples, se recusou alegando que faz parte do processo da empresa. Então vou procurar um laboratório que se preocupa em deixar uma boa impressão já no atendimento por WhatsApp, já que este tem a finalidade de facilitar. Que saudade animal virou um produto todos nós sabemos, então devem no mínimo prestar um atendimento decente e compatível com os valores praticados.;590;100;1734011104;2024-12-12 10:45:04;pt
ChIJh9aVBu9CzpQRVJIo9q9vV1E;Lapavet - Centro de Diagnóstico Veterinário;Passeios Gerais_1733240611;Passeios Gerais;5;"Hoje fui mais uma vez realizar exames na LapaVet e fui atendida de forma muito especial e carinhosa pela equipe administrativa e veterinária Camille.
o Hayel, meu gato idoso branco, realizou a coleta de sangue com a profissional Camille, que com muito carinho e maestria realizou o procedimento de primeira sem nenhuma intercorrência ou dificuldade.
Assim como outra vezes com a técnica Bianca
Agradeço pelo excepcional atendimento ao meu gato Hayel";449;71;1733240611;2024-12-03 12:43:31;pt
ChIJh9aVBu9CzpQRVJIo9q9vV1E;Lapavet - Centro de Diagnóstico Veterinário;Stéphanie Gomes_1729869776;Stéphanie Gomes;5;"Primeira vez que fui a clínica, por indicação da minha vet, e adorei! Nosso gatinho precisou fazer um ultrassom e coletar sangue e todos os profissionais que nos atenderam foram simpáticos e competentes, fazendo a duração dos exames serem muito menores do que tinhamos imaginado! Acredito que um ponto de oportunidade para melhoria é o atendimento do WhatsApp, que não foi demorado mas foi feito em partes.
Mas recomendo a clínica e se no futuro precisar, é uma das minhas opções na região.";490;83;1729869776;2024-10-25 12:22:56;pt
ChIJATZxIohCzpQR3R-zR0naIAE;Pet village / Dermatologia e Alergologia Veterinária.;Thamires Trambaioli_1677671832;Thamires Trambaioli;5;"Cheguei na dra Renata em Dezmbro de 2022, depois de ter passado com muitas clínicas veterinaria e confesso que eu já estava desesperada em pânico já!  Pois os Drs ° que eu passava eu só gastava dinheiro e não tinha a melhora e minha cachorro já estava em carne viva ...
Dra me atendeu examinou minha cachorra a mesma não quis cobrar a consulta (isso nos dias de hoje e bem difícil)"" ela disse; Se tivermos uma melhora no quadra da Kiara vc retorna e faz o acerto"" retornei com ela no final de janeiro de 2023 e olha com minha cachorra teve uma grande melhora ..ainda estamos na luta de concluir o tratamento mais ela nos salvou sou muito grata a Dra Renata eu já estáva sem saber o que fazer ....Draaa você é maravilhosa sou muito grata  pelo que fez por nós!";759;144;1677671832;2023-03-01 08:57:12;pt
ChIJATZxIohCzpQR3R-zR0naIAE;Pet village / Dermatologia e Alergologia Veterinária.;Oscar Freire_1710183090;Oscar Freire;5;"A nossa Shitzu tinha um problema alérgico, com muita coceira,  que nenhum veterinário resolvia, até conhecermos a Dra Renata. Médica veterinária e dermato top, muito competente, que nos explicou detalhadamente o que fazer para resolver esse problema.
Estamos muito felizes com os resultados e com a melhoria da qualidade de vida da nossa pet. Super indicamos!";359;56;1710183090;2024-03-11 15:51:30;pt
ChIJATZxIohCzpQR3R-zR0naIAE;Pet village / Dermatologia e Alergologia Veterinária.;Luciane Senna_1727790379;Luciane Senna;1;Só WhatsApp de contato e ninguém responde nem pra agendar a consulta;68;12;1727790379;2024-10-01 10:46:19;pt
ChIJATZxIohCzpQR3R-zR0naIAE;Pet village / Dermatologia e Alergologia Veterinária.;Pedro Espper_1554851101;Pedro Espper;5;Amei o atendimento e a equipe do lugar. Foram super atenciosos com o meu gato ;78;15;1554851101;2019-04-09 20:05:01;pt
ChIJATZxIohCzpQR3R-zR0naIAE;Pet village / Dermatologia e Alergologia Veterinária.;Solange Souza_1677986432;Solange Souza;5;Excelente profissional, tratou super bem da minha Amora, com diagnóstico e prescrição precisa, evolução muito rápida na melhora do quadro dela! Super indico!;157;23;1677986432;2023-03-05 00:20:32;pt
ChIJMZWb_3hDzpQRGQFELYi0GEs;INTEGRA - ESPECIALIDADES VETERINÁRIAS;Zuleide Beccaro_1728996470;Zuleide Beccaro;5;"Integra Especialidades Veterinárias , só tenho agradecimentos ,  Dra Maria Luiza um espetáculo de veterinária,  de um comprometimento , competência e amor  pela medicina veterinária que nos dá a certeza de vitória em suas cirurgias .
A Brisa (Yorkshire) é  minha segunda pet a passar pelas mãos dela . A primeira foi sua irmãzinha Morgana , ambas com o mesmo problema de rompimento de ligamento e patela.
A equipe toda tem um amor e carinho tão grandes  pelo que fazem que notamos quando adentramos  na Clinica ,  demonstrações de cuidado , dedicação e respeito por eles são visíveis.
Não posso deixar de agradecer também o Dr Celso anestesista , as meninas amorosas , gentis Karina e Karinne , a Dra Paloma ,  plantonista que cuidou dela no pós operatório , na madrugada , enviando relatórios pra acalmar meu coração. Não esquecendo também do pós com a Dra  Evelyn , excelente fisioteraupeta , pra dar continuidade ao tratamento e recuperar a mobilidade da patinha  . Essa equipe é show.
Se houvessem mil estrelas nesse feedback eu as daria à todas vocês.  Meu muito obrigado eterno 🌹";1085;185;1728996470;2024-10-15 09:47:50;pt
ChIJMZWb_3hDzpQRGQFELYi0GEs;INTEGRA - ESPECIALIDADES VETERINÁRIAS;Carol Beber_1739030988;Carol Beber;5;"Meu menino de quatro patas precisou passar por uma cirurgia ortopédica e ficar um dia internado. Fiquei muito satisfeita com o atendimento e com a estrutura da clinica. O acolhimento foi espetacular! Profissionais excelentes (recepção, doutoras, auxiliares etc.). Acompanhamento sobre o pré e pós operatório (tanto presencial, quanto via WhatsApp), que é algo essencial, foi perfeito!
Ressaltando que a Clínica e a Dra. Maria Luiza (especialista) foram recomendadas pela Dra. Eliane Breda, outra excelente profissional da área (Veterinária).";541;78;1739030988;2025-02-08 13:09:48;pt
ChIJMZWb_3hDzpQRGQFELYi0GEs;INTEGRA - ESPECIALIDADES VETERINÁRIAS;Maria Negocia_1716816352;Maria Negocia;5;"Sem palavras pra agradecer a Dra. Maria Luiza e toda a sua equipe, por cuidarem tão bem do meu Ringo, um yorkshire que passou por uma cirurgia de luxação de patela. Ela realmente dá uma aula de todo o procedimento, e tira todas as nossas dúvidas, simplesmente maravilhosa.
Todos são muito atenciosos, desde o atendimento da recepção, o pessoal da internação, sempre me enviando notícias, o atendimento pós operatório, deram toda a assistência necessária, enfim super RECOMENDO. Vale cada centavo.";496;80;1716816352;2024-05-27 10:25:52;pt
ChIJMZWb_3hDzpQRGQFELYi0GEs;INTEGRA - ESPECIALIDADES VETERINÁRIAS;Cristiane Santos_1738869749;Cristiane Santos;5;Minha experiência foi ótimo uma cliente ótima com atendimento excelente sou muito grata por tudo meu filho Ricardinho foi muito bem atendido;140;22;1738869749;2025-02-06 16:22:29;pt
ChIJMZWb_3hDzpQRGQFELYi0GEs;INTEGRA - ESPECIALIDADES VETERINÁRIAS;Meire Sakata_1738868703;Meire Sakata;5;Atendimento muito cortes , desde a recepção até o médico que fez o US na minha cachorra. Eficiência na entrega do resultado . Ha estacionamento na frente da clínica (gratuito). A localização é excelente !;204;35;1738868703;2025-02-06 16:05:03;pt
ChIJlVwM2YlCzpQRZ7HWFWS1k-c;ANIMAL HEALTH;ALINE CAPASSI_1681212750;ALINE CAPASSI;5;"Eu amei o tratamento que tiveram com minha cachorrinha Malu. Ela fez os exames e não saiu agitada, como sempre acontece.
As atendentes são super simpáticas e atenciosas. Na época eu estava desempregada e até me ajudaram nisso, solicitando meu currículo.
Lugar de cuidados e empatia.";282;46;1681212750;2023-04-11 08:32:30;pt
ChIJlVwM2YlCzpQRZ7HWFWS1k-c;ANIMAL HEALTH;Aline Soglia_1713808122;Aline Soglia;5;Tenho cinco cachorros e todos são muito bem atendidos, eles são medrosos mas a Dra Silmara é tão atenciosa que já conseguiu conquistar todos eles! No banho também as meninas sempre tem o maior cuidado, recomendo demais!;219;37;1713808122;2024-04-22 14:48:42;pt
ChIJlVwM2YlCzpQRZ7HWFWS1k-c;ANIMAL HEALTH;Sandra Kiss Moura_1713808879;Sandra Kiss Moura;5;Dra Silmara e equipe são atenciosos e muito competentes! Recomendo com certeza, a saude da nossa Nina vai muito bem desde que passou a ser acompanhada pela Dra Silmara.  Obrigada por toda a atenção!;198;34;1713808879;2024-04-22 15:01:19;pt
ChIJlVwM2YlCzpQRZ7HWFWS1k-c;ANIMAL HEALTH;Viviane Sanches_1713813569;Viviane Sanches;5;Atendimento impecável! Serviço de banho e tosa de qualidade, atendem com carinho, são super cuidadosos e a Dra. Silmara uma profissional excelente, super atenciosa, responsável, explica tudo com calma....Super indico a clínica!;227;32;1713813569;2024-04-22 16:19:29;pt
ChIJlVwM2YlCzpQRZ7HWFWS1k-c;ANIMAL HEALTH;Fernando Rezende_1734444913;Fernando Rezende;5;Super indico Ótimo atendimento e profissionais capacitados;58;7;1734444913;2024-12-17 11:15:13;pt
ChIJcRI1j55DzpQRlv3J4-QnW3g;Centro Veterinário Vila Pet;Clovis Germano_1724147151;Clovis Germano;5;Participei da montagem do espaço, presenciando além da técnica é conhecimento na área, percebi o carinho e amor pelos pet’s que ali passaram, passam e passarão, seja por uma hospedagem, por um tratamento, por uma intervenção cirúrgica, etc. presenciei a atenção em cada cantinho o carinho e amor da Dra. Júlia em defesa dos seus pequeninos. Sucesso ao Villa Pet.;362;60;1724147151;2024-08-20 06:45:51;pt
ChIJcRI1j55DzpQRlv3J4-QnW3g;Centro Veterinário Vila Pet;Karin Bolognino_1700670416;Karin Bolognino;5;O atendimento de todos eles é maravilhoso! São super carinhosos, atenciosos e dedicados. Me sinto super segura de deixar minhas “meninas” lá o dia todo. Percebo o quanto elas adoram ir e a mudança positiva no comportamento das 2. Não trocaria por nenhum outro local. Estou muito satisfeita❤️;291;48;1700670416;2023-11-22 13:26:56;pt
ChIJcRI1j55DzpQRlv3J4-QnW3g;Centro Veterinário Vila Pet;Marcelo Cestari_1700675448;Marcelo Cestari;5;Ambiente super gostoso para os cãezinhos! Brincadeiras o dia todo pra gastar energia, que é a intenção da creche. Fora que o meu sempre volta super cheiroso depois da higienização. Ótimos valores também.;203;33;1700675448;2023-11-22 14:50:48;pt
ChIJcRI1j55DzpQRlv3J4-QnW3g;Centro Veterinário Vila Pet;GABI PASCOAL_1700762518;GABI PASCOAL;5;Adorei o atendimento. O local é lindo, tem muito cuidado com os pets. Deixei meu cachorrinho (velhinho) de hotel durante uma semana, os monitores foram super atenciosos, ele faz uso de medicação continua, administraram sem dificuldades. Recebia fotos e vídeos do meu filhote sempre.;282;44;1700762518;2023-11-23 15:01:58;pt
ChIJcRI1j55DzpQRlv3J4-QnW3g;Centro Veterinário Vila Pet;Rosa Maria Cestari_1700674331;Rosa Maria Cestari;5;Tudo muito organizado, limpo e divertido. Os doguinhos são super bem cuidados . Eles adoram as brincadeiras, a piscina, a hora do lanche. Eu e o Jessi adoramos. Parabéns!;170;29;1700674331;2023-11-22 14:32:11;pt
ChIJy40rpkJDzpQR6OB9TT2rvyM;Petshop - Petlove Santo André;Rogerio Luiz Oliani_1702483424;Rogerio Luiz Oliani;5;Show,;5;1;1702483424;2023-12-13 13:03:44;en
ChIJy40rpkJDzpQR6OB9TT2rvyM;Petshop - Petlove Santo André;Eliana Tarifa_1739354769;Eliana Tarifa;5;"Loja bem equipada com vários itens, agradável devido ao ar condicionado e atendimento amigável.
Faltou apenas um banco pra quem aguarda atendimento com pet em caixa de transporte poder aguardar confortavelmente.";211;31;1739354769;2025-02-12 07:06:09;pt
ChIJy40rpkJDzpQR6OB9TT2rvyM;Petshop - Petlove Santo André;Leandro Jorge_1738161292;Leandro Jorge;5;Excelente clínica e pet shop. Profissionais excelentes, em especial a Dra. Danielle e Dra. Ana que atenderam o George em diferentes ocasiões. Sempre muito bem atendido, esclarecem todas as dúvidas, e já conta com uma loja e farmácia bem preparada. Recomendo!!;259;41;1738161292;2025-01-29 11:34:52;pt
ChIJy40rpkJDzpQR6OB9TT2rvyM;Petshop - Petlove Santo André;EvVarella_1736979846;EvVarella;5;Tenho gostado muito do atendimento, tanto via wtsp quanto pela equipe na clínica. Vet super atenciosa, sem pressa, cuidadosa e disposta a tirar todas as dúvidas. Aprovadissimo!;176;27;1736979846;2025-01-15 19:24:06;pt
ChIJy40rpkJDzpQR6OB9TT2rvyM;Petshop - Petlove Santo André;Christian De Souza_1733326895;Christian De Souza;2;Infelizmente a loja não atende a expectativa, sei que os produtos em loja física devem ser mais caro, porém fui comprar uma coleira pro meu cachorro no site estava 50$ e na loja 110$, isso não faz o menor sentido, tentei argumentar que queria comprar site e retirar na loja no ato mas não deixaram, enfim não volto mais.;320;59;1733326895;2024-12-04 12:41:35;pt
ChIJh53J7HNDzpQR_AOeQIlHcME;Centro Veterinário Seres Santo André;Raíra Iuna Moreira Lopes_1726789674;Raíra Iuna Moreira Lopes;5;Preços acessíveis e atendimento atencioso (modéstia a parte rs);63;9;1726789674;2024-09-19 20:47:54;pt
ChIJh53J7HNDzpQR_AOeQIlHcME;Centro Veterinário Seres Santo André;Alyne Dini_1728592816;Alyne Dini;5;"Veterinária Raíra, um amor.
Super delicada e paciente!
Ótimo atendimento!";73;10;1728592816;2024-10-10 17:40:16;pt
ChIJh53J7HNDzpQR_AOeQIlHcME;Centro Veterinário Seres Santo André;Kiel Tatsuno_1667941322;Kiel Tatsuno;1;Sempre achei o serviço na petz mais caro do que da Cobasi, passava na petz por conta da Dra Daiane sempre muito carinhosa  e prestativa  explicar o porquê de cada exame, e o que estava suspeitando...recentemente fui acompanhar minha cunhada para ela atualizar as vacinas das suas cadelas e para nossa tristeza não era mais a veterinária Daiane, que estava atendendo , recebemos um atendimento de um Dr que parecia mais ser um vendedor do que um veterinário  ficou empurrando um pacote de vacinas mais caro que na Cobasi,  infelizmente não tínhamos o telefone da antiga Dra.... mas uma pena não poder ter contato dela salvo comigo, dava pra perceber quê ela tinha muito amor pelo que fazia.... não indico mais ninguém que conheço a passar lá porque ainda tive que ouvi minha cunhada reclamar do valor e do atendimento .;818;141;1667941322;2022-11-08 18:02:02;pt
ChIJh53J7HNDzpQR_AOeQIlHcME;Centro Veterinário Seres Santo André;Josane Aparecida_1645552250;Josane Aparecida;1;Pessi.o serviço. Atendente manda aguardar e passa pra outro que te faz esperar e esperar e desligam;99;17;1645552250;2022-02-22 14:50:50;pt
ChIJh53J7HNDzpQR_AOeQIlHcME;Centro Veterinário Seres Santo André;Sandra Ribeiro_1621185768;Sandra Ribeiro;5;Great service;13;2;1621185768;2021-05-16 14:22:48;pt
ChIJq6qOs2NCzpQR0oQTqjiO6Ek;Centro de Especialidades Veterinárias Animal House;Tairine Alves_1712531299;Tairine Alves;5;Meus 2 cachorros frequentam a creche 🥰 e só tenho elogios a fazer. As meninas mandam fotos e vídeos o dia todo, consigo acompanhar eles brincando e se divertindo, sempre aprendem coisas novas, fico tão orgulhosa 🥹 rs. Eles tomam banho as vezes e eu super recomendo (não tomam sempre porque adoramos banhá-los em casa em dias de sol, rs) . Agnes e Júlia são uns amores e nitidamente amam os nossos bichinhos… Eles voltam pra casa destruídos graças ao dia repleto de brincadeiras, carinhos e atenção! ♥️🐶;502;88;1712531299;2024-04-07 20:08:19;pt
ChIJq6qOs2NCzpQR0oQTqjiO6Ek;Centro de Especialidades Veterinárias Animal House;Giancarlo Vay_1684524843;Giancarlo Vay;5;Todo mundo lá é muito atencioso e sempre tratam muito bem minhas cachorrinhas! Obrigado!!;89;14;1684524843;2023-05-19 16:34:03;pt
ChIJq6qOs2NCzpQR0oQTqjiO6Ek;Centro de Especialidades Veterinárias Animal House;Gabriela Scarabel_1678228934;Gabriela Scarabel;5;Local oferece serviços de alta qualidade com preço super justo e acessível. O banho e tosa é sensacional, trazendo acolhimento e carinho sendo realizado no tempo do animal com profissionais que exalam dedicação e amor! Super recomendo;234;37;1678228934;2023-03-07 19:42:14;pt
ChIJq6qOs2NCzpQR0oQTqjiO6Ek;Centro de Especialidades Veterinárias Animal House;Agnes Damasceno_1652198285;Agnes Damasceno;5;Lugar maravilhoso. Serviço impecável. Meu filhote costuma dar um pouco de trabalho e as meninas são super pacientes e cuidadosas. Fora o carinho que demostram por cada bichinho que chega. Super indico. 🐶❤🥰;205;33;1652198285;2022-05-10 12:58:05;pt
ChIJq6qOs2NCzpQR0oQTqjiO6Ek;Centro de Especialidades Veterinárias Animal House;Marina Souza_1695255093;Marina Souza;5;Meu filho Koda toma banho com a profissional Júlia 🥰 Gostaria de agradecer o atendimento, carinho e paciência.;110;18;1695255093;2023-09-20 21:11:33;pt
ChIJSf33kpJDzpQRnsX-QktGAkM;Acupuntura Veterinária - Dra. Luana de Favari;Marcos Rogério da Silva_1676321023;Marcos Rogério da Silva;5;"Excelente profissional, além de ser uma ser humano incrível.
Tem nos ajudado muito com nossa filhota a Lisa.
Recomendo muito o trabalho da Luana.";145;24;1676321023;2023-02-13 17:43:43;pt
ChIJSf33kpJDzpQRnsX-QktGAkM;Acupuntura Veterinária - Dra. Luana de Favari;Rossana Burti_1673125020;Rossana Burti;5;Excelente, já estamos tratando com a dra Luana♥️;48;8;1673125020;2023-01-07 17:57:00;pt
ChIJSf33kpJDzpQRnsX-QktGAkM;Acupuntura Veterinária - Dra. Luana de Favari;Renato Menezes_1625676210;Renato Menezes;5;Profissional excelente... qualificada, carinhosa com os animais e de altíssima confiança. Pessoa do bem.;104;14;1625676210;2021-07-07 13:43:30;pt
ChIJSf33kpJDzpQRnsX-QktGAkM;Acupuntura Veterinária - Dra. Luana de Favari;Emerson Salvador_1625679361;Emerson Salvador;5;Excelente profissional super indico, muito carinho com os animais.;66;9;1625679361;2021-07-07 14:36:01;pt
